Date/Time		 Flow rate(obs)[L/s]	 Heat inlet(tot)[W]	 Heat inlet(fric)[W]	 Heat inlet(elec)[W]	 Temperature 1(obs)[K]	 Temperature 2(obs)[K]	 Pressure drop[Pa]	 V_SCR		 V_pump		 V_S		 V_G		 V_R1		 V_R2		 V_flow		 V_deltaPressure	 (no signal)V_Q_elec
07/19/17 11:53:26 AM	 0.000016		 0.066931		 0.000021		 0.000000		 294.395944		 295.424322		 1372.746119		 0.000000	 0.000000	 4.622609	 0.010240	 1.677126	 1.723959	 0.010414	 0.050060		 1.221981
07/19/17 11:53:26 AM	 0.000014		 0.059781		 0.000019		 0.000000		 294.368807		 295.427244		 1372.504802		 0.000000	 0.000000	 4.623437	 0.010240	 1.676136	 1.724406	 0.010391	 0.050053		 1.222194
07/19/17 11:53:27 AM	 0.000017		 0.074305		 0.000024		 0.000000		 294.392167		 295.426810		 1372.952961		 0.000000	 0.000000	 4.623587	 0.010240	 1.677300	 1.724441	 0.010432	 0.050066		 1.222246
07/19/17 11:53:28 AM	 0.000029		 0.127320		 0.000040		 0.000000		 294.393892		 295.431662		 1372.263486		 0.000000	 0.000000	 4.623255	 0.010240	 1.677262	 1.724549	 0.010568	 0.050046		 1.222200
07/19/17 11:53:29 AM	 0.000021		 0.091900		 0.000029		 0.000000		 294.393976		 295.430654		 1373.021909		 0.000000	 0.000000	 4.623161	 0.010240	 1.677232	 1.724466	 0.010477	 0.050068		 1.222077
07/19/17 11:53:30 AM	 0.000014		 0.059378		 0.000019		 0.000000		 294.424512		 295.462085		 1372.229012		 0.000000	 0.000000	 4.619368	 0.010240	 1.677311	 1.724554	 0.010393	 0.050045		 1.222192
07/19/17 11:53:31 AM	 0.000131		 0.565153		 0.000179		 0.000000		 294.396129		 295.431719		 1372.918488		 0.000000	 0.000000	 4.623210	 0.010240	 1.677352	 1.724535	 0.011699	 0.050065		 1.222134
07/19/17 11:53:32 AM	 0.000230		 0.995722		 0.000316		 0.000000		 294.393727		 295.430752		 1372.263486		 0.000000	 0.000000	 4.622917	 0.010240	 1.677132	 1.724380	 0.012807	 0.050046		 1.222081
07/19/17 11:53:33 AM	 0.000367		 1.590229		 0.000504		 0.000000		 294.397696		 295.434383		 1373.090857		 0.000000	 0.000000	 4.622766	 0.010240	 1.677266	 1.724497	 0.014341	 0.050070		 1.222174
07/19/17 11:53:33 AM	 0.000974		 4.200715		 0.001337		 0.000000		 294.395485		 295.428746		 1373.125330		 0.000000	 0.000000	 4.623029	 0.010240	 1.677256	 1.724326	 0.021109	 0.050071		 1.222168
07/19/17 11:53:34 AM	 0.003309		 14.358028		 0.004552		 0.000000		 294.386707		 295.425959		 1375.745338		 0.000000	 0.000000	 4.623209	 0.010240	 1.676904	 1.724260	 0.047176	 0.050147		 1.222129
07/19/17 11:53:35 AM	 0.011961		 51.770553		 0.016423		 0.000000		 294.395280		 295.431940		 1372.987435		 0.000000	 0.000000	 4.623222	 0.010240	 1.677316	 1.724550	 0.143753	 0.050067		 1.222087
07/19/17 11:53:36 AM	 0.036467		 157.150323		 0.050096		 0.000000		 294.397023		 295.429157		 1373.711385		 0.000000	 0.000000	 4.623170	 0.010240	 1.677380	 1.724398	 0.417297	 0.050088		 1.223851
07/19/17 11:53:37 AM	 0.050862		 219.759527		 0.069817		 0.000000		 294.395109		 295.429973		 1372.677171		 0.000000	 0.000000	 4.623286	 0.010240	 1.677331	 1.724480	 0.577969	 0.050058		 1.222144
07/19/17 11:53:38 AM	 0.050977		 220.088101		 0.069954		 0.000000		 294.393691		 295.427758		 1372.263486		 0.000000	 0.000000	 4.623215	 0.010240	 1.677238	 1.724348	 0.579256	 0.050046		 1.222038
07/19/17 11:53:39 AM	 0.051299		 221.942686		 0.070439		 0.000000		 294.395868		 295.432100		 1373.090857		 0.000000	 0.000000	 4.622962	 0.010240	 1.677250	 1.724461	 0.582853	 0.050070		 1.222038
07/19/17 11:53:40 AM	 0.050958		 219.754569		 0.069933		 0.000000		 294.400787		 295.433678		 1372.366907		 0.000000	 0.000000	 4.622617	 0.010240	 1.677359	 1.724408	 0.579042	 0.050049		 1.222131
07/19/17 11:53:40 AM	 0.050588		 218.087166		 0.069409		 0.000000		 294.397362		 295.429911		 1372.056643		 0.000000	 0.000000	 4.622406	 0.010240	 1.677120	 1.724150	 0.574912	 0.050040		 1.222026
07/19/17 11:53:41 AM	 0.050250		 216.052746		 0.068995		 0.000000		 294.395703		 295.425493		 1373.021909		 0.000000	 0.000000	 4.623075	 0.010240	 1.677283	 1.724188	 0.571142	 0.050068		 1.222077
07/19/17 11:53:42 AM	 0.050396		 216.565758		 0.069040		 0.000000		 294.400869		 295.430126		 1369.953742		 0.000000	 0.000000	 4.622634	 0.010240	 1.677369	 1.724245	 0.572766	 0.049979		 1.222125
07/19/17 11:53:43 AM	 0.051439		 222.143800		 0.070635		 0.000000		 294.396224		 295.430585		 1373.194278		 0.000000	 0.000000	 4.623073	 0.010240	 1.677307	 1.724430	 0.584408	 0.050073		 1.222062
07/19/17 11:53:44 AM	 0.050931		 219.319002		 0.069762		 0.000000		 294.399410		 295.430798		 1369.746899		 0.000000	 0.000000	 4.622798	 0.010240	 1.677359	 1.724338	 0.578741	 0.049973		 1.222163
07/19/17 11:53:45 AM	 0.050655		 219.242131		 0.069678		 0.000000		 294.393129		 295.429770		 1375.538495		 0.000000	 0.000000	 4.623051	 0.010240	 1.677152	 1.724383	 0.575661	 0.050141		 1.222094
07/19/17 11:53:46 AM	 0.050588		 237.433414		 0.069466		 0.000000		 294.410524		 295.534710		 1373.159804		 0.000000	 0.000000	 4.622668	 0.010240	 1.677840	 1.729245	 0.574918	 0.050072		 1.221977
07/19/17 11:53:47 AM	 0.050718		 218.127592		 0.069614		 0.000000		 294.401290		 295.431387		 1372.573750		 0.000000	 0.000000	 4.622526	 0.010240	 1.677350	 1.724265	 0.576361	 0.050055		 1.221984
07/19/17 11:53:47 AM	 0.050494		 216.942411		 0.069333		 0.000000		 294.400927		 295.429967		 1373.090857		 0.000000	 0.000000	 4.622571	 0.010240	 1.677349	 1.724214	 0.573863	 0.050070		 1.221979
07/19/17 11:53:48 AM	 0.050892		 219.358773		 0.069961		 0.000000		 294.393249		 295.425602		 1374.676651		 0.000000	 0.000000	 4.623096	 0.010240	 1.677174	 1.724201	 0.578311	 0.050116		 1.222026
07/19/17 11:53:49 AM	 0.050761		 218.210033		 0.069702		 0.000000		 294.401809		 295.431409		 1373.125330		 0.000000	 0.000000	 4.622682	 0.010240	 1.677431	 1.724324	 0.576848	 0.050071		 1.221996
07/19/17 11:53:50 AM	 0.050903		 218.974579		 0.069826		 0.000000		 294.401847		 295.432174		 1371.746379		 0.000000	 0.000000	 4.622818	 0.010240	 1.677482	 1.724411	 0.578433	 0.050031		 1.222087
07/19/17 11:53:51 AM	 0.050652		 217.323608		 0.069524		 0.000000		 294.387023		 295.414640		 1372.573750		 0.000000	 0.000000	 4.624460	 0.010240	 1.677371	 1.724185	 0.575632	 0.050055		 1.222767
07/19/17 11:53:52 AM	 0.051214		 220.047211		 0.070280		 0.000000		 294.402147		 295.431231		 1372.263486		 0.000000	 0.000000	 4.622834	 0.010240	 1.677502	 1.724372	 0.581905	 0.050046		 1.222516
07/19/17 11:53:53 AM	 0.050861		 217.766931		 0.069823		 0.000000		 294.400074		 295.425559		 1372.815066		 0.000000	 0.000000	 4.622827	 0.010240	 1.677401	 1.724099	 0.577965	 0.050062		 1.221989
07/19/17 11:53:54 AM	 0.050967		 218.812330		 0.069896		 0.000000		 294.400810		 295.429085		 1371.401641		 0.000000	 0.000000	 4.622816	 0.010240	 1.677432	 1.724263	 0.579144	 0.050021		 1.222029
07/19/17 11:53:54 AM	 0.051223		 220.183150		 0.070344		 0.000000		 294.399798		 295.429344		 1373.297699		 0.000000	 0.000000	 4.622772	 0.010240	 1.677368	 1.724259	 0.582001	 0.050076		 1.222045
07/19/17 11:53:55 AM	 0.051464		 209.780353		 0.070664		 0.000000		 294.389405		 295.365691		 1373.090857		 0.000000	 0.000000	 4.623023	 0.010240	 1.676965	 1.721318	 0.584688	 0.050070		 1.221994
07/19/17 11:53:56 AM	 0.050825		 217.747918		 0.069831		 0.000000		 294.403578		 295.429711		 1373.952701		 0.000000	 0.000000	 4.622585	 0.010240	 1.677480	 1.724207	 0.577558	 0.050095		 1.222049
07/19/17 11:53:57 AM	 0.051358		 220.729870		 0.075314		 0.000000		 294.400764		 295.430129		 1466.445866		 0.000000	 0.000000	 4.623013	 0.010240	 1.677501	 1.724386	 0.583509	 0.052778		 1.221994
07/19/17 11:53:58 AM	 0.050089		 214.311105		 0.068708		 0.000000		 294.403783		 295.428561		 1371.711905		 0.000000	 0.000000	 4.622937	 0.010240	 1.677617	 1.724283	 0.569342	 0.050030		 1.221933
07/19/17 11:53:59 AM	 0.050881		 218.279423		 0.069860		 0.000000		 294.401675		 295.429188		 1373.021909		 0.000000	 0.000000	 4.622932	 0.010240	 1.677515	 1.724311	 0.578179	 0.050068		 1.222013
07/19/17 11:54:00 AM	 0.050394		 216.098134		 0.069143		 0.000000		 294.404708		 295.431779		 1372.056643		 0.000000	 0.000000	 4.622691	 0.010240	 1.677572	 1.724345	 0.572746	 0.050040		 1.222128
07/19/17 11:54:01 AM	 0.050879		 214.616003		 0.069858		 0.000000		 294.401089		 295.411386		 1373.021909		 0.000000	 0.000000	 4.623020	 0.010240	 1.677519	 1.723495	 0.578158	 0.050068		 1.222031
07/19/17 11:54:01 AM	 0.050655		 216.907824		 0.069393		 0.000000		 294.409051		 295.434662		 1369.919268		 0.000000	 0.000000	 4.621888	 0.010240	 1.677488	 1.724184	 0.575658	 0.049978		 1.222030
07/19/17 11:54:02 AM	 0.050655		 216.249010		 0.064856		 0.000000		 294.405125		 295.427636		 1280.356375		 0.000000	 0.000000	 4.622426	 0.010240	 1.677496	 1.724049	 0.575660	 0.047380		 1.221963
07/19/17 11:54:03 AM	 0.051394		 219.577627		 0.065696		 0.000000		 294.403979		 295.427299		 1278.287948		 0.000000	 0.000000	 4.622986	 0.010240	 1.677644	 1.724241	 0.583910	 0.047320		 1.222040
07/19/17 11:54:04 AM	 0.050344		 215.405977		 0.064305		 0.000000		 294.400878		 295.425702		 1277.322682		 0.000000	 0.000000	 4.623164	 0.010240	 1.677561	 1.724231	 0.572185	 0.047292		 1.222015
07/19/17 11:54:05 AM	 0.050382		 215.245859		 0.064403		 0.000000		 294.403057		 295.426338		 1278.287948		 0.000000	 0.000000	 4.622789	 0.010240	 1.677529	 1.724122	 0.572614	 0.047320		 1.222008
07/19/17 11:54:06 AM	 0.049891		 214.272297		 0.063729		 0.000000		 294.401898		 295.430572		 1277.357156		 0.000000	 0.000000	 4.622496	 0.010240	 1.677368	 1.724215	 0.567136	 0.047293		 1.222069
07/19/17 11:54:07 AM	 0.050523		 216.040670		 0.064576		 0.000000		 294.405977		 295.430164		 1278.150053		 0.000000	 0.000000	 4.622325	 0.010240	 1.677500	 1.724132	 0.574192	 0.047316		 1.221605
07/19/17 11:54:08 AM	 0.050729		 216.139799		 0.064759		 0.000000		 294.412052		 295.432559		 1276.564259		 0.000000	 0.000000	 4.621773	 0.010240	 1.677589	 1.724041	 0.576486	 0.047270		 1.221885
07/19/17 11:54:08 AM	 0.051031		 218.186688		 0.065304		 0.000000		 294.406187		 295.430268		 1279.701373		 0.000000	 0.000000	 4.622527	 0.010240	 1.677583	 1.724212	 0.579853	 0.047361		 1.221982
07/19/17 11:54:09 AM	 0.051636		 220.618617		 0.065873		 0.000000		 294.401662		 295.425022		 1275.736888		 0.000000	 0.000000	 4.622538	 0.010240	 1.677372	 1.723966	 0.586607	 0.047246		 1.222020
07/19/17 11:54:10 AM	 0.050524		 215.949701		 0.064689		 0.000000		 294.407755		 295.431496		 1280.356375		 0.000000	 0.000000	 4.622321	 0.010240	 1.677583	 1.724194	 0.574200	 0.047380		 1.222026
07/19/17 11:54:11 AM	 0.050745		 216.358228		 0.064850		 0.000000		 294.404451		 295.425670		 1277.977684		 0.000000	 0.000000	 4.623090	 0.010240	 1.677704	 1.724202	 0.576661	 0.047311		 1.222019
07/19/17 11:54:12 AM	 0.050593		 215.276209		 0.064624		 0.000000		 294.413569		 295.432724		 1277.322682		 0.000000	 0.000000	 4.622185	 0.010240	 1.677810	 1.724202	 0.574971	 0.047292		 1.221992
07/19/17 11:54:13 AM	 0.050151		 214.879579		 0.064123		 0.000000		 294.406524		 295.432771		 1278.598212		 0.000000	 0.000000	 4.622397	 0.010240	 1.677552	 1.724283	 0.570036	 0.047329		 1.221989
07/19/17 11:54:14 AM	 0.051365		 220.108378		 0.065645		 0.000000		 294.399179		 295.425554		 1278.012158		 0.000000	 0.000000	 4.622311	 0.010240	 1.677172	 1.723907	 0.583585	 0.047312		 1.221826
07/19/17 11:54:15 AM	 0.051396		 219.606744		 0.065647		 0.000000		 294.410138		 295.433563		 1277.288208		 0.000000	 0.000000	 4.621889	 0.010240	 1.677540	 1.724132	 0.583928	 0.047291		 1.221940
07/19/17 11:54:15 AM	 0.050144		 213.512579		 0.064102		 0.000000		 294.408329		 295.428179		 1278.356895		 0.000000	 0.000000	 4.622359	 0.010240	 1.677624	 1.724050	 0.569962	 0.047322		 1.221979
07/19/17 11:54:16 AM	 0.050672		 215.888123		 0.064731		 0.000000		 294.402736		 295.423196		 1277.460577		 0.000000	 0.000000	 4.623036	 0.010240	 1.677603	 1.724064	 0.575850	 0.047296		 1.221955
07/19/17 11:54:17 AM	 0.050580		 214.739786		 0.064659		 0.000000		 294.412690		 295.429573		 1278.356895		 0.000000	 0.000000	 4.622234	 0.010240	 1.677786	 1.724070	 0.574822	 0.047322		 1.221893
07/19/17 11:54:18 AM	 0.051365		 218.768087		 0.065612		 0.000000		 294.406153		 295.426266		 1277.357156		 0.000000	 0.000000	 4.623035	 0.010240	 1.677765	 1.724210	 0.583591	 0.047293		 1.221979
07/19/17 11:54:19 AM	 0.050976		 216.776852		 0.065157		 0.000000		 294.412492		 295.431036		 1278.184526		 0.000000	 0.000000	 4.622520	 0.010240	 1.677880	 1.724246	 0.579249	 0.047317		 1.221958
07/19/17 11:54:20 AM	 0.050622		 215.660838		 0.064567		 0.000000		 294.410053		 295.430442		 1275.461097		 0.000000	 0.000000	 4.622362	 0.010240	 1.677707	 1.724159	 0.575296	 0.047238		 1.221901
07/19/17 11:54:21 AM	 0.051032		 217.654319		 0.065292		 0.000000		 294.410642		 295.432192		 1279.425583		 0.000000	 0.000000	 4.622517	 0.010240	 1.677791	 1.724300	 0.579871	 0.047353		 1.221934
07/19/17 11:54:22 AM	 0.050620		 215.386568		 0.064689		 0.000000		 294.412435		 295.431580		 1277.943210		 0.000000	 0.000000	 4.621955	 0.010240	 1.677673	 1.724062	 0.575266	 0.047310		 1.221904
07/19/17 11:54:22 AM	 0.050070		 213.556920		 0.063983		 0.000000		 294.407945		 295.429530		 1277.874262		 0.000000	 0.000000	 4.622296	 0.010240	 1.677583	 1.724091	 0.569128	 0.047308		 1.221865
07/19/17 11:54:23 AM	 0.050365		 213.556160		 0.064365		 0.000000		 294.413065		 295.428665		 1277.977684		 0.000000	 0.000000	 4.622442	 0.010240	 1.677879	 1.724104	 0.572419	 0.047311		 1.221957
07/19/17 11:54:24 AM	 0.051300		 218.583522		 0.065526		 0.000000		 294.411444		 295.432002		 1277.322682		 0.000000	 0.000000	 4.622135	 0.010240	 1.677691	 1.724149	 0.582859	 0.047292		 1.221910
07/19/17 11:54:25 AM	 0.050654		 215.266168		 0.064691		 0.000000		 294.419444		 295.437326		 1277.115839		 0.000000	 0.000000	 4.608920	 0.010240	 1.673292	 1.719491	 0.575652	 0.047286		 1.219561
07/19/17 11:54:26 AM	 0.050314		 214.236586		 0.064260		 0.000000		 294.411796		 295.431656		 1277.184787		 0.000000	 0.000000	 4.622252	 0.010240	 1.677750	 1.724176	 0.571855	 0.047288		 1.221146
07/19/17 11:54:27 AM	 0.050385		 211.990773		 0.064392		 0.000000		 294.416431		 295.424181		 1278.012158		 0.000000	 0.000000	 4.622008	 0.010240	 1.677882	 1.723729	 0.572644	 0.047312		 1.221941
07/19/17 11:54:28 AM	 0.050413		 214.062394		 0.064350		 0.000000		 294.412381		 295.429414		 1276.460837		 0.000000	 0.000000	 4.622720	 0.010240	 1.677947	 1.724243	 0.572958	 0.047267		 1.221998
07/19/17 11:54:29 AM	 0.050069		 213.192487		 0.063689		 0.000000		 294.412310		 295.432161		 1272.013719		 0.000000	 0.000000	 4.622190	 0.010240	 1.677752	 1.724177	 0.569124	 0.047138		 1.221812
07/19/17 11:54:29 AM	 0.050795		 215.787684		 0.064927		 0.000000		 294.412867		 295.430381		 1278.219000		 0.000000	 0.000000	 4.622020	 0.010240	 1.677717	 1.724029	 0.577225	 0.047318		 1.221901
07/19/17 11:54:30 AM	 0.050707		 214.745166		 0.064773		 0.000000		 294.413047		 295.427407		 1277.391629		 0.000000	 0.000000	 4.622555	 0.010240	 1.677919	 1.724086	 0.576240	 0.047294		 1.222047
07/19/17 11:54:31 AM	 0.050572		 214.664462		 0.064649		 0.000000		 294.414136		 295.430814		 1278.356895		 0.000000	 0.000000	 4.622387	 0.010240	 1.677910	 1.724186	 0.574738	 0.047322		 1.221992
07/19/17 11:54:32 AM	 0.049589		 210.691393		 0.063348		 0.000000		 294.413942		 295.431592		 1277.460577		 0.000000	 0.000000	 4.622454	 0.010240	 1.677925	 1.724248	 0.563761	 0.047296		 1.221760
07/19/17 11:54:33 AM	 0.051090		 216.564994		 0.065290		 0.000000		 294.415135		 295.430424		 1277.943210		 0.000000	 0.000000	 4.622394	 0.010240	 1.677960	 1.724170	 0.580515	 0.047310		 1.221974
07/19/17 11:54:34 AM	 0.050414		 213.603452		 0.064335		 0.000000		 294.414689		 295.429524		 1276.150573		 0.000000	 0.000000	 4.622165	 0.010240	 1.677856	 1.724042	 0.572968	 0.047258		 1.221932
07/19/17 11:54:35 AM	 0.051096		 217.207651		 0.065414		 0.000000		 294.409106		 295.427291		 1280.218480		 0.000000	 0.000000	 4.622481	 0.010240	 1.677705	 1.724053	 0.580579	 0.047376		 1.221686
07/19/17 11:54:36 AM	 0.051041		 215.618347		 0.065245		 0.000000		 294.419505		 295.431317		 1278.287948		 0.000000	 0.000000	 4.621795	 0.010240	 1.677951	 1.723990	 0.579973	 0.047320		 1.221771
07/19/17 11:54:36 AM	 0.050936		 215.484255		 0.065209		 0.000000		 294.418855		 295.432131		 1280.218480		 0.000000	 0.000000	 4.622027	 0.010240	 1.678004	 1.724115	 0.578796	 0.047376		 1.221963
07/19/17 11:54:37 AM	 0.050576		 214.266702		 0.064492		 0.000000		 294.409111		 295.423827		 1275.150833		 0.000000	 0.000000	 4.622519	 0.010240	 1.677719	 1.723902	 0.574780	 0.047229		 1.221902
07/19/17 11:54:38 AM	 0.050547		 213.767692		 0.064730		 0.000000		 294.415138		 295.428075		 1280.597691		 0.000000	 0.000000	 4.622106	 0.010240	 1.677856	 1.723951	 0.574455	 0.047387		 1.221953
07/19/17 11:54:39 AM	 0.050423		 212.824528		 0.064300		 0.000000		 294.417147		 295.428101		 1275.219781		 0.000000	 0.000000	 4.622326	 0.010240	 1.678031	 1.724034	 0.573068	 0.047231		 1.221835
07/19/17 11:54:40 AM	 0.050174		 212.395476		 0.064230		 0.000000		 294.416228		 295.430146		 1280.149532		 0.000000	 0.000000	 4.622209	 0.010240	 1.677945	 1.724088	 0.570291	 0.047374		 1.221740
07/19/17 11:54:41 AM	 0.050815		 214.098666		 0.064805		 0.000000		 294.316465		 295.325585		 1275.323202		 0.000000	 0.000000	 4.635479	 0.010240	 1.677992	 1.724022	 0.577445	 0.047234		 1.221856
07/19/17 11:54:42 AM	 0.050759		 214.575828		 0.064870		 0.000000		 294.416092		 295.428612		 1278.012158		 0.000000	 0.000000	 4.622473	 0.010240	 1.678034	 1.724113	 0.576821	 0.047312		 1.221961
07/19/17 11:54:43 AM	 0.050630		 214.133247		 0.064706		 0.000000		 294.414482		 295.427489		 1278.012158		 0.000000	 0.000000	 4.622383	 0.010240	 1.677925	 1.724026	 0.575381	 0.047312		 1.221784
07/19/17 11:54:43 AM	 0.050151		 212.239545		 0.064095		 0.000000		 294.425075		 295.438712		 1278.046631		 0.000000	 0.000000	 4.621105	 0.010240	 1.677966	 1.724086	 0.570037	 0.047313		 1.221905
07/19/17 11:54:44 AM	 0.050263		 211.266411		 0.064245		 0.000000		 294.418568		 295.425307		 1278.184526		 0.000000	 0.000000	 4.621990	 0.010240	 1.677977	 1.723776	 0.571285	 0.047317		 1.221876
07/19/17 11:54:45 AM	 0.050318		 212.160278		 0.064270		 0.000000		 294.420933		 295.430831		 1277.288208		 0.000000	 0.000000	 4.621895	 0.010240	 1.678055	 1.724004	 0.571898	 0.047291		 1.221862
07/19/17 11:54:46 AM	 0.050361		 212.548275		 0.064372		 0.000000		 294.420128		 295.431005		 1278.219000		 0.000000	 0.000000	 4.621940	 0.010240	 1.678033	 1.724029	 0.572380	 0.047318		 1.221844
07/19/17 11:54:47 AM	 0.051040		 215.646772		 0.065202		 0.000000		 294.419100		 295.431066		 1277.460577		 0.000000	 0.000000	 4.622064	 0.010240	 1.678029	 1.724078	 0.579961	 0.047296		 1.221882
07/19/17 11:54:48 AM	 0.050901		 216.239537		 0.065054		 0.000000		 294.415972		 295.433497		 1278.046631		 0.000000	 0.000000	 4.621919	 0.010240	 1.677828	 1.724140	 0.578407	 0.047313		 1.221914
07/19/17 11:54:49 AM	 0.050565		 213.152525		 0.064605		 0.000000		 294.431146		 295.440816		 1277.667420		 0.000000	 0.000000	 4.620811	 0.010240	 1.678148	 1.724077	 0.574654	 0.047302		 1.221908
07/19/17 11:54:50 AM	 0.050840		 214.147897		 0.064995		 0.000000		 294.420813		 295.429706		 1278.425843		 0.000000	 0.000000	 4.621886	 0.010240	 1.678046	 1.723947	 0.577724	 0.047324		 1.221753
07/19/17 11:54:51 AM	 0.051008		 212.731753		 0.065162		 0.000000		 294.426181		 295.425101		 1277.495051		 0.000000	 0.000000	 4.621532	 0.010240	 1.678173	 1.723596	 0.579598	 0.047297		 1.221889
07/19/17 11:54:51 AM	 0.050299		 212.805724		 0.064286		 0.000000		 294.413644		 295.426990		 1278.081105		 0.000000	 0.000000	 4.622377	 0.010240	 1.677883	 1.724000	 0.571689	 0.047314		 1.221819
07/19/17 11:54:52 AM	 0.050747		 213.538921		 0.064848		 0.000000		 294.420251		 295.428118		 1277.874262		 0.000000	 0.000000	 4.622087	 0.010240	 1.678092	 1.723946	 0.576686	 0.047308		 1.221916
07/19/17 11:54:53 AM	 0.050169		 212.173795		 0.064110		 0.000000		 294.419902		 295.432859		 1277.874262		 0.000000	 0.000000	 4.622130	 0.010240	 1.678091	 1.724188	 0.570238	 0.047308		 1.221827
07/19/17 11:54:54 AM	 0.050575		 213.165146		 0.064633		 0.000000		 294.427449		 295.436983		 1277.977684		 0.000000	 0.000000	 4.621324	 0.010240	 1.678158	 1.724085	 0.574763	 0.047311		 1.221812
07/19/17 11:54:55 AM	 0.050727		 214.137871		 0.064799		 0.000000		 294.421852		 295.432937		 1277.391629		 0.000000	 0.000000	 4.622120	 0.010240	 1.678180	 1.724188	 0.576468	 0.047294		 1.221861
07/19/17 11:54:56 AM	 0.050731		 213.726352		 0.064821		 0.000000		 294.426340		 295.435412		 1277.736367		 0.000000	 0.000000	 4.621243	 0.010240	 1.678076	 1.723980	 0.576508	 0.047304		 1.221833
07/19/17 11:54:57 AM	 0.050773		 214.290773		 0.064857		 0.000000		 294.419575		 295.430474		 1277.391629		 0.000000	 0.000000	 4.622444	 0.010240	 1.678189	 1.724191	 0.576976	 0.047294		 1.221743
07/19/17 11:54:58 AM	 0.050170		 211.287327		 0.064132		 0.000000		 294.421527		 295.430226		 1278.287948		 0.000000	 0.000000	 4.622005	 0.010240	 1.678123	 1.724016	 0.570252	 0.047320		 1.221721
07/19/17 11:54:58 AM	 0.050294		 212.872855		 0.064250		 0.000000		 294.421092		 295.434865		 1277.495051		 0.000000	 0.000000	 4.622018	 0.010240	 1.678107	 1.724242	 0.571631	 0.047297		 1.221915
07/19/17 11:54:59 AM	 0.050494		 211.954930		 0.064533		 0.000000		 294.421456		 295.426860		 1278.046631		 0.000000	 0.000000	 4.622208	 0.010240	 1.678193	 1.723931	 0.573861	 0.047313		 1.221864
07/19/17 11:55:00 AM	 0.050199		 211.486720		 0.064119		 0.000000		 294.419338		 295.428413		 1277.288208		 0.000000	 0.000000	 4.622547	 0.010240	 1.678215	 1.724131	 0.570571	 0.047291		 1.221673
07/19/17 11:55:01 AM	 0.050232		 210.461052		 0.064360		 0.000000		 294.427419		 295.430931		 1281.252693		 0.000000	 0.000000	 4.622232	 0.010240	 1.678485	 1.724134	 0.570944	 0.047406		 1.222560
07/19/17 11:55:02 AM	 0.050413		 211.776095		 0.064443		 0.000000		 294.431036		 295.437201		 1278.287948		 0.000000	 0.000000	 4.621323	 0.010240	 1.678328	 1.724095	 0.572962	 0.047320		 1.221886
