set every 2 * transit times
V_SCR_mod = 0.000001


Date/Time		 Flow rate(obs)[L/s]	 Heat inlet(tot)[W]	 Heat inlet(fric)[W]	 Heat inlet(elec)[W]	 Temperature 1(obs)[K]	 Temperature 2(obs)[K]	 Pressure drop[Pa]	 V_SCR		 V_pump		 V_S		 V_G		 V_R1		 V_R2		 V_flow		 V_deltaPressure	 (no signal)V_Q_elec
07/21/17 03:45:34 PM	 0.196461		 1006.974111		 2.620653		 0.000000		 293.110523		 294.334812		 13339.269514		 1.307489	 0.000000	 4.635673	 0.010240	 1.620880	 1.676892	 1.967014	 0.397180		 1.221763
07/21/17 03:46:19 PM	 0.196425		 1008.723418		 2.608932		 0.000000		 293.104812		 294.331473		 13282.079037		 1.307478	 0.000000	 4.634918	 0.010240	 1.620348	 1.676461	 1.966650	 0.395521		 1.221494
07/21/17 03:47:03 PM	 0.196562		 993.951284		 2.623415		 0.000000		 293.117531		 294.325325		 13346.509409		 1.307478	 0.000000	 4.635639	 0.010240	 1.621199	 1.676429	 1.968014	 0.397390		 1.221604
07/21/17 03:47:48 PM	 0.196125		 983.352923		 2.622225		 0.000000		 293.120369		 294.317913		 13370.185604		 1.307478	 0.000000	 4.635681	 0.010240	 1.621347	 1.676092	 1.963661	 0.398076		 1.221630
07/21/17 03:48:33 PM	 0.196263		 995.797178		 2.608949		 0.000000		 293.112785		 294.324687		 13293.135929		 1.307478	 0.000000	 4.635846	 0.010257	 1.621058	 1.676484	 1.965053	 0.395858		 1.221759
07/21/17 03:49:18 PM	 0.196586		 1001.576200		 2.618247		 0.000000		 293.113116		 294.330055		 13318.556898		 1.307478	 0.000000	 4.632119	 0.010251	 1.619772	 1.675393	 1.968269	 0.396590		 1.220358
07/21/17 03:50:03 PM	 0.196594		 998.779228		 2.629123		 0.000000		 293.088771		 294.302232		 13373.387070		 1.307478	 0.000000	 4.636641	 0.010240	 1.620190	 1.675693	 1.968330	 0.398169		 1.221268
07/21/17 03:50:48 PM	 0.196543		 989.547860		 2.612505		 0.000000		 293.091768		 294.294315		 13292.303962		 1.307478	 0.000000	 4.637697	 0.010240	 1.620699	 1.675697	 1.967823	 0.395817		 1.221685
07/21/17 03:51:33 PM	 0.196510		 999.243655		 2.618403		 0.000000		 293.094353		 294.308912		 13324.525459		 1.307478	 0.000000	 4.637076	 0.010240	 1.620605	 1.676167	 1.967498	 0.396752		 1.221778
07/21/17 03:52:18 PM	 0.196102		 997.949721		 2.603914		 0.000000		 293.099653		 294.315178		 13278.345143		 1.307479	 0.000000	 4.636339	 0.010240	 1.620599	 1.676199	 1.963437	 0.395412		 1.221652
07/21/17 03:53:03 PM	 0.197370		 1002.983730		 2.625441		 0.000000		 293.101995		 294.315793		 13302.107652		 1.307479	 0.000000	 4.634522	 0.010240	 1.620077	 1.675574	 1.976066	 0.396102		 1.221174
07/21/17 03:53:48 PM	 0.197435		 993.266788		 2.640568		 0.000000		 293.110732		 294.312332		 13374.396769		 1.307479	 0.000000	 4.634668	 0.010240	 1.620540	 1.675463	 1.976706	 0.398198		 1.221293
07/21/17 03:54:33 PM	 0.196499		 989.499402		 2.621839		 0.000000		 293.107054		 294.309807		 13342.790437		 1.307479	 0.000000	 4.636254	 0.010240	 1.620918	 1.675914	 1.967383	 0.397282		 1.221727
07/21/17 03:55:18 PM	 0.196376		 992.926272		 2.616112		 0.000000		 293.116420		 294.324113		 13321.927668		 1.307479	 0.000000	 4.635853	 0.010240	 1.621221	 1.676449	 1.966167	 0.396676		 1.221658
07/21/17 03:56:03 PM	 0.197003		 990.509858		 2.629948		 0.000000		 293.122892		 294.323790		 13349.778656		 1.307479	 0.000000	 4.635963	 0.010240	 1.621565	 1.676473	 1.972409	 0.397484		 1.221715
07/21/17 03:56:48 PM	 0.196817		 996.992384		 2.621079		 0.000000		 293.115183		 294.325114		 13317.349549		 1.307479	 0.000000	 4.636112	 0.010240	 1.621253	 1.676589	 1.970554	 0.396544		 1.221743
07/21/17 03:57:33 PM	 0.196813		 1001.845080		 2.630770		 0.000000		 293.106822		 294.322670		 13366.868460		 1.307479	 0.000000	 4.636212	 0.010246	 1.620896	 1.676513	 1.970518	 0.397986		 1.221234
07/21/17 03:58:18 PM	 0.196814		 1007.844317		 2.619142		 0.000000		 293.099686		 294.322841		 13307.726001		 1.307478	 0.000000	 4.637315	 0.010240	 1.620940	 1.676915	 1.970522	 0.396265		 1.221635
07/21/17 03:59:03 PM	 0.196132		 993.316378		 2.607643		 0.000000		 293.101133		 294.310814		 13295.374427		 1.307478	 0.000000	 4.637649	 0.010240	 1.621125	 1.676464	 1.963728	 0.395906		 1.221642
07/21/17 03:59:48 PM	 0.196137		 1000.149596		 2.617766		 0.000000		 293.098616		 294.316597		 13346.643840		 1.307478	 0.000000	 4.636205	 0.010240	 1.620503	 1.676218	 1.963779	 0.397393		 1.221565
07/21/17 04:00:33 PM	 0.196447		 1006.832118		 2.621402		 0.000000		 293.105818		 294.330019		 13344.034557		 1.307478	 0.000000	 4.636551	 0.010240	 1.620964	 1.676981	 1.966875	 0.397318		 1.221745
07/21/17 04:01:18 PM	 0.196412		 1007.000140		 2.611607		 0.000000		 293.112973		 294.337617		 13296.592500		 1.307478	 0.000000	 4.633538	 0.010240	 1.620252	 1.676256	 1.966518	 0.395942		 1.221062
07/21/17 04:02:03 PM	 0.196336		 1004.546734		 2.612555		 0.000000		 293.107737		 294.329853		 13306.519418		 1.307478	 0.000000	 4.634195	 0.010240	 1.620234	 1.676124	 1.965769	 0.396230		 1.221139
07/21/17 04:02:48 PM	 0.196449		 995.010213		 2.615056		 0.000000		 293.111257		 294.321045		 13311.653714		 1.307478	 0.000000	 4.634485	 0.010240	 1.620501	 1.675810	 1.966886	 0.396378		 1.221909
07/21/17 04:03:33 PM	 0.196644		 1004.152613		 2.617426		 0.000000		 293.110848		 294.330570		 13310.499991		 1.307478	 0.000000	 4.635223	 0.010240	 1.620739	 1.676529	 1.968829	 0.396345		 1.221986
07/21/17 04:04:19 PM	 0.197164		 1009.740380		 2.640591		 0.000000		 293.112646		 294.335908		 13392.860162		 1.307478	 0.000000	 4.635886	 0.010240	 1.621054	 1.677021	 1.974012	 0.398734		 1.221824
07/21/17 04:05:04 PM	 0.196380		 1001.059649		 2.610833		 0.000000		 293.115556		 294.333156		 13294.829741		 1.307478	 0.000000	 4.633608	 0.010240	 1.620398	 1.676069	 1.966198	 0.395890		 1.221267
07/21/17 04:05:49 PM	 0.196564		 996.806066		 2.617577		 0.000000		 293.106135		 294.317397		 13316.670799		 1.307478	 0.000000	 4.634893	 0.010240	 1.620401	 1.675784	 1.968035	 0.396524		 1.221161
07/21/17 04:06:34 PM	 0.196424		 1003.341873		 2.622415		 0.000000		 293.105252		 294.325339		 13350.768437		 1.307478	 0.000000	 4.634137	 0.010240	 1.620096	 1.675889	 1.966643	 0.397513		 1.221121
07/21/17 04:07:19 PM	 0.196568		 997.747917		 2.617200		 0.000000		 293.112656		 294.325046		 13314.501249		 1.307478	 0.000000	 4.636190	 0.010240	 1.621161	 1.676614	 1.968072	 0.396461		 1.221728
07/21/17 04:08:03 PM	 0.196515		 983.406065		 2.608853		 0.000000		 293.122066		 294.317312		 13275.572927		 1.307478	 0.000000	 4.631611	 0.010240	 1.620010	 1.674598	 1.967550	 0.395332		 1.219840
07/21/17 04:08:48 PM	 0.196889		 991.760716		 2.625854		 0.000000		 293.103737		 294.306847		 13336.693173		 1.307478	 0.000000	 4.630678	 0.010240	 1.618821	 1.673765	 1.971277	 0.397105		 1.220549
07/21/17 04:09:33 PM	 0.196311		 980.291486		 2.609657		 0.000000		 293.108965		 294.301650		 13293.498287		 1.307478	 0.000000	 4.635200	 0.010240	 1.620642	 1.675147	 1.965513	 0.395852		 1.221479
07/21/17 04:10:18 PM	 0.196678		 1009.033925		 2.614907		 0.000000		 293.100768		 294.326222		 13295.389748		 1.307478	 0.000000	 4.631467	 0.010240	 1.618955	 1.674969	 1.969168	 0.395907		 1.220844
07/21/17 04:11:03 PM	 0.197265		 1002.205442		 2.620722		 0.000000		 293.118245		 294.331762		 13285.318041		 1.307478	 0.000000	 4.626850	 0.010240	 1.618172	 1.673568	 1.975013	 0.395615		 1.219526
07/21/17 04:11:48 PM	 0.196726		 985.927975		 2.614421		 0.000000		 293.116085		 294.313113		 13289.677825		 1.307478	 0.000000	 4.635308	 0.010240	 1.621015	 1.675730	 1.969646	 0.395741		 1.221508
07/21/17 04:12:33 PM	 0.196528		 999.663629		 2.614027		 0.000000		 293.117436		 294.332410		 13301.017402		 1.307478	 0.000000	 4.635486	 0.010240	 1.621141	 1.676711	 1.967680	 0.396070		 1.221605
07/21/17 04:13:18 PM	 0.196317		 1000.345809		 2.622796		 0.000000		 293.117247		 294.334351		 13360.007411		 1.307478	 0.000000	 4.635300	 0.010246	 1.621071	 1.676739	 1.965580	 0.397787		 1.221461
07/21/17 04:14:03 PM	 0.196435		 1004.590447		 2.609383		 0.000000		 293.118102		 294.339667		 13283.693942		 1.307478	 0.000000	 4.635230	 0.010240	 1.621084	 1.676963	 1.966751	 0.395567		 1.221563
07/21/17 04:14:48 PM	 0.196530		 1014.723356		 2.626351		 0.000000		 293.117793		 294.351098		 13363.632521		 1.307478	 0.000000	 4.635079	 0.010240	 1.621016	 1.677452	 1.967694	 0.397886		 1.221578
07/21/17 04:15:33 PM	 0.196400		 1024.517327		 2.619632		 0.000000		 293.117560		 294.363632		 13338.223809		 1.307478	 0.000000	 4.635215	 0.010246	 1.621056	 1.678099	 1.966411	 0.397155		 1.221604
07/21/17 04:16:18 PM	 0.196754		 1037.401542		 2.624029		 0.000000		 293.115952		 294.375466		 13336.627290		 1.307478	 0.000000	 4.634905	 0.010240	 1.620869	 1.678546	 1.969923	 0.397103		 1.221545
07/21/17 04:17:03 PM	 0.196681		 1039.511873		 2.618955		 0.000000		 293.119061		 294.381620		 13315.779843		 1.307488	 0.000000	 4.634905	 0.010240	 1.621015	 1.678838	 1.969196	 0.396498		 1.221497
07/21/17 04:17:48 PM	 0.196484		 1026.308561		 2.624882		 0.000000		 293.126225		 294.373948		 13359.270438		 1.307488	 0.000000	 4.635293	 0.010240	 1.621489	 1.678614	 1.967238	 0.397760		 1.221493
07/21/17 04:18:33 PM	 0.196736		 1013.737048		 2.625011		 0.000000		 293.134610		 294.365429		 13342.795799		 1.307488	 0.000000	 4.635458	 0.010240	 1.621942	 1.678269	 1.969750	 0.397282		 1.221594
07/21/17 04:19:18 PM	 0.196588		 1015.696893		 2.622778		 0.000000		 293.133389		 294.367529		 13341.527930		 1.307488	 0.000000	 4.634895	 0.010240	 1.621688	 1.678165	 1.968270	 0.397245		 1.221564
07/21/17 04:20:03 PM	 0.196806		 1021.442566		 2.619138		 0.000000		 293.126168		 294.365930		 13308.197909		 1.307488	 0.000000	 4.635029	 0.010246	 1.621398	 1.678141	 1.970455	 0.396284		 1.221540
07/21/17 04:20:48 PM	 0.196374		 1016.765735		 2.611341		 0.000000		 293.122304		 294.359096		 13297.762311		 1.307488	 0.000000	 4.636305	 0.010257	 1.621667	 1.678284	 1.966165	 0.395993		 1.221797
07/21/17 04:21:33 PM	 0.196886		 1028.491639		 2.623031		 0.000000		 293.109439		 294.357265		 13322.607951		 1.307488	 0.000000	 4.639396	 0.010268	 1.622144	 1.679319	 1.971268	 0.396725		 1.222460
07/21/17 04:22:18 PM	 0.197511		 1026.182847		 2.632811		 0.000000		 293.110496		 294.351559		 13329.938610		 1.307488	 0.000000	 4.639832	 0.010257	 1.622338	 1.679197	 1.977486	 0.396926		 1.222426
07/21/17 04:23:03 PM	 0.197473		 1020.542329		 2.633438		 0.000000		 293.103436		 294.337889		 13335.654363		 1.307488	 0.000000	 4.640384	 0.010246	 1.622189	 1.678740	 1.977099	 0.397080		 1.222384
07/21/17 04:23:48 PM	 0.196587		 1014.848908		 2.615390		 0.000000		 293.119616		 294.352728		 13303.969890		 1.307488	 0.000000	 4.632446	 0.010240	 1.620185	 1.676580	 1.968266	 0.396156		 1.220453
07/21/17 04:24:33 PM	 0.196628		 1018.026050		 2.631806		 0.000000		 293.111631		 294.348335		 13384.699068		 1.307488	 0.000000	 4.636570	 0.010240	 1.621245	 1.677858	 1.968672	 0.398497		 1.221593
07/21/17 04:25:18 PM	 0.196949		 1016.262688		 2.629262		 0.000000		 293.119300		 294.351849		 13349.970177		 1.307488	 0.000000	 4.634970	 0.010240	 1.621050	 1.677448	 1.971869	 0.397490		 1.221433
07/21/17 04:26:03 PM	 0.196842		 1020.666984		 2.628022		 0.000000		 293.123640		 294.362221		 13350.904033		 1.307488	 0.000000	 4.635056	 0.010240	 1.621284	 1.677971	 1.970806	 0.397517		 1.221753
07/21/17 04:26:48 PM	 0.197002		 1024.096742		 2.620164		 0.000000		 293.120124		 294.361876		 13300.162452		 1.307488	 0.000000	 4.633899	 0.010246	 1.620719	 1.677541	 1.972407	 0.396051		 1.221559
07/21/17 04:27:33 PM	 0.196924		 1015.409824		 2.640576		 0.000000		 293.127691		 294.359346		 13409.079695		 1.307488	 0.000000	 4.631486	 0.010246	 1.620236	 1.676551	 1.971631	 0.399210		 1.221372
